num_trees,max_depth,num_leaves,row_ratio,col_ratio,score
374,6,223,0.12982968549192422,0.7735820979152119,1.7722343836783103
220,7,56,0.3469007599367494,0.8390098474255356,423.3000465775018
340,9,75,0.6064381726011138,0.40036487036893914,0.010596046278605702
289,9,225,0.2550269606759214,0.8922271633748151,0.9532185518294289
156,9,222,0.4018095803438032,0.8340416859341424,0.9259463022462132
467,3,243,0.36496523265426317,0.8284107365933304,227.17209022806804
218,9,35,0.4836214155624802,0.7801629009977775,109.23657744759873
407,7,144,0.9293748504901636,0.6660285687691043,82.99421769143754
393,7,41,0.4578946276662734,0.535745404453924,122.18998007736215
473,3,172,0.3932134483007873,0.7177205332490958,2.295755006452979
463,4,157,0.28755580202491415,0.41768465204349625,441.0808215447025
193,6,200,0.2712451414190735,0.5813035234844404,1.7378095429275568
496,4,32,0.42936693906010814,0.5032903988275369,1.3144468526930693
251,9,217,0.3568918537392043,0.3157515462507981,1.2396773232145162
445,5,127,0.2983913779029163,0.7690905446826857,1.815027316611987
36,4,130,0.16689886573056195,0.739361000019977,0.011984926562629627
214,3,128,0.6392080187954098,0.5833619598914371,1.576693140155202
464,8,211,0.5336904260295047,0.8949114016999484,0.006453911622537891
316,3,190,0.8952420837917133,0.7409905177937494,460.33732253737463
28,7,142,0.4111805332378432,0.8166569652089746,91.58661382713086
48,3,58,0.47182793933768186,0.6429907229080888,250.8821589135924
286,7,126,0.7132708603658332,0.4040607527677341,1.6031493709559477
42,5,160,0.9075405921419558,0.5088680715650057,425.4112513828962
258,8,24,0.5881610052497639,0.7121767992975165,1.1036564671765894
306,9,228,0.14782733866907644,0.883655321188884,0.006415101876662564
58,5,181,0.47300722354534896,0.33166478669347876,0.017373322705161915
256,4,158,0.9157662435193483,0.39741905879131056,2.461405000016646
12,9,165,0.2722246691454008,0.7542515788136792,1.693773441419499
317,2,187,0.5527968290676896,0.30489757920720495,0.021655811806748995
104,4,81,0.37959723319597705,0.3890841352670179,435.22186060244195
325,2,172,0.6191832129992657,0.7673260693745245,0.01891266566030276
139,8,47,0.4691029071769831,0.43541458305201675,1.6549514226118673
229,6,191,0.7620479887327862,0.5663288434512583,427.0593733125198
446,7,167,0.18509779141301333,0.847716159218318,0.9708368889526158
117,4,70,0.300174821542054,0.8417914592840601,2.0074564482581057
194,3,129,0.6689775839326406,0.34359461843778166,0.020329409745281433
396,2,217,0.9285862842429248,0.7796102582321989,0.018925248228203448
83,8,163,0.23843456872717209,0.4564197610125369,1.6194686401092055
44,2,19,0.9029892137061337,0.6576391448153607,366.3877410472827
475,2,111,0.18745148710134457,0.5640383110857954,327.9063598935953
45,7,57,0.5381703927752279,0.5753730053779963,0.9967666394552916
45,6,52,0.13765613321995032,0.5635287161903653,0.01061400439957792
477,8,38,0.1551498487952675,0.5204038086596423,0.00986002963022762
402,5,122,0.18391839976413316,0.7358712060401902,1.0659981688327287
24,6,173,0.6794151960158115,0.6428774049550272,0.009286035322314604
161,8,190,0.5540419158056694,0.580480657216633,0.9184916546812507
498,2,22,0.5948499713456956,0.4128213615071931,0.020987256989892504
12,7,64,0.15536847386651179,0.5968835176991729,1.177560399714792
172,8,146,0.6340528293007635,0.3306193158148822,0.013132010000391542
147,5,191,0.22697305442796156,0.7110745439738039,164.73020662576394
264,6,232,0.8530788815115948,0.41147147548003893,427.1292895352009
494,5,128,0.22057137845910946,0.7031738364481624,0.009852883766874048
204,7,126,0.8997303140689052,0.5477254426428977,426.2956478623129
122,6,238,0.4301751322803786,0.777473258694617,1.6831296924592405
316,5,130,0.2276216944013615,0.3284194202174606,217.49610465106284
81,3,120,0.4631569814783826,0.6391030140284442,243.98551299280325
394,9,50,0.6104242513903865,0.6511070325464912,1.6212333141733768
234,8,63,0.4804201173978726,0.34333594182523725,421.98276737781055
232,9,52,0.7096767116536209,0.8283445499263264,0.9935003391631614
217,5,143,0.46108453006050276,0.5238051473389856,1.866011145577693
461,3,234,0.6138195582767169,0.519313841727219,2.4029573534296915
306,2,180,0.5110936273546463,0.6857230403863653,347.58112748723636
452,8,158,0.5611136440377805,0.43807313954006166,1.0123426748473094
382,6,207,0.5771497419673822,0.3221203072718379,426.2124093965821
305,2,179,0.6812984318740506,0.49052630173707223,2.5913972192822987
325,8,203,0.3661100288145709,0.31562657322579113,1.8286960372653411
337,4,151,0.9207145787970961,0.30304736196215526,246.84473051070063
241,7,208,0.3087496254370713,0.4502477229294807,0.992595925999655
185,8,252,0.3387418479395653,0.4611742745159073,1.5798974245546218
46,5,249,0.7728111102165318,0.701652497016226,1.8509594623642205
105,7,161,0.3444137516718623,0.8889966349643499,0.9659641480703893
122,8,171,0.8061971129170206,0.3044794501924773,1.2359040042695575
164,6,70,0.5849879315466148,0.3507267190330999,172.85630830667188
191,5,250,0.908490003755586,0.36099422044284957,210.25317029330995
331,4,226,0.5904109583670111,0.698588760872635,0.012099514087312416
395,8,228,0.48842533833438406,0.40932072550057735,118.79900202638075
495,4,154,0.8436392109635807,0.8060434302933188,164.55171359209393
352,9,63,0.8582692285015645,0.7966238443178865,0.9761452128710181
99,8,22,0.3248973206931738,0.4608798086493445,0.012246577682546387
107,4,219,0.33281595654915647,0.5578436383819083,0.014963536296602842
159,5,134,0.22201653113444236,0.5026578006072856,0.013051885895539388
40,8,95,0.7298625319460181,0.34882706037777605,1.0785900694142836
359,4,126,0.208391319200648,0.3018457952846968,2.4506099269816857
327,8,226,0.1288160730517165,0.5192877267415523,1.062049715015533
191,7,76,0.4437966623361277,0.5994749612721493,103.57876011674566
329,9,30,0.5097176048429529,0.8470951637679844,0.007046804740726572
484,8,109,0.8806360969998931,0.611468630438517,428.6243520748629
350,7,238,0.4184170775296203,0.53252861898882,103.86853690362122
304,7,162,0.39032317920223525,0.8307386454628634,0.006907715707605969
405,3,233,0.8013564042165304,0.407048606239883,2.047429998270203
260,4,40,0.7361805547863,0.8961755977874915,0.010272637514060516
272,3,214,0.24403023637040605,0.49144718949671806,1.65966383063091
140,2,243,0.5620848519238355,0.3192272250225869,509.05944759723013
405,7,180,0.22511130623876352,0.8250098641241395,426.14423250440706
133,9,234,0.5896481004409064,0.7393519102276447,74.82852033965636
238,5,65,0.6568853134473781,0.5358203833227048,1.1483868590224358
171,4,17,0.4293613621915582,0.5373076426598548,437.2510811465201
437,6,211,0.15412333416597543,0.5618488117868263,1.8004654040924748
317,9,80,0.5072580153799755,0.8555889739546034,0.941527643529963
56,5,167,0.6854097556719734,0.30018638542121223,213.68238264376708
41,5,248,0.6890508071890883,0.8975732894956034,1.1316795833159765
186,7,149,0.9313040244532812,0.8482068397499183,0.006849746708340673
488,5,190,0.9292515511609339,0.7091297195374048,1.0805414248756384
163,3,250,0.6569908361521691,0.5286090575856819,464.25383176176
112,2,152,0.8912839453292821,0.40170169826952873,2.8299295792269255
75,9,206,0.9134155091055239,0.6187196422982099,0.0070680355092744285
26,3,144,0.4417966012184885,0.8787541806498118,2.312616170234411
195,5,63,0.5296596047131817,0.5251282653066862,1.1344754824173335
415,7,217,0.5097755712045673,0.5024194875675355,1.604992047956816
249,8,105,0.24850764150621163,0.4948390260276775,146.04652418482937
426,2,234,0.5279821040621151,0.6640138162894111,2.7564845086544962
245,5,50,0.875666452154012,0.5945880386464475,1.8605770135316368
361,2,154,0.3010477630132481,0.8804103799187246,349.0145324602147
264,9,201,0.2896385180691199,0.36145738874002076,422.3777017672546
92,8,13,0.13560262250059812,0.5071399571746215,1.3563776044983014
93,7,132,0.5348901567978087,0.35268731431484746,1.9283206253437044
135,4,177,0.8528537007193323,0.7893672450184488,164.63407396703542
244,3,123,0.8168026803428113,0.8522281251466564,237.90708416126603
404,2,155,0.10545976090912604,0.3245355266487588,4.050882720212166
33,3,244,0.5399403182489197,0.4387115970561917,461.7174774248907
386,3,119,0.26482309852999214,0.4911279271259141,0.01832628953353605
233,2,84,0.853338397139779,0.5344346061540116,0.02006029484120367
127,2,98,0.40890874794384735,0.8474404099900474,2.8021600913562397
305,2,235,0.7554095044204522,0.7384123755395442,0.019065253452975797
118,5,96,0.19968563883555243,0.6062337774065636,1.8304855013046624
217,4,67,0.5761356363571232,0.6917224948501137,2.0253687493669212
141,3,8,0.5612533387844498,0.36456403859720204,286.45865094160786
77,5,163,0.2466256297652551,0.6332551708671477,161.63607858176852
349,2,180,0.5549337890125635,0.44471037094951527,507.47947926098107
267,2,141,0.2734610590745975,0.7549486051174805,508.482947178245
351,7,218,0.35833250400248273,0.5873901891836563,0.9537009740954805
209,3,57,0.7939620049974166,0.36217512688781656,2.089892698660768
38,6,93,0.6860191139338659,0.7229850640859595,118.767625565886
316,5,126,0.6420534326058435,0.8430585732567364,0.008789228140140494
93,4,41,0.943193313934015,0.8462242454660318,0.01063919452093398
295,6,29,0.17739207200050977,0.6899356017448309,1.0452930384719616
374,5,100,0.3577825017140116,0.464845095794455,0.014388120871134608
251,7,154,0.15309110599028009,0.796895166785991,0.997322261153192
446,5,186,0.15305916713179052,0.7598640378436201,1.0695924094919331
179,4,197,0.5862441531375086,0.42156765381880706,249.85716868474393
442,7,77,0.24308489867262278,0.6593676265975578,0.00782800614345694
157,3,79,0.16095591734843237,0.6068451588268902,0.016771112901593284
190,4,63,0.4836577489573285,0.5276888194407868,188.32271996118527
171,7,40,0.5624132019519971,0.3069666525662312,424.56000197241485
473,7,223,0.6174876761018782,0.36271708313950013,424.07793242054515
10,7,130,0.5377239488067984,0.8197606026881379,0.007140693250289836
369,8,131,0.7342911615467713,0.46538045728011473,0.009682045724765885
74,7,133,0.41243918809260827,0.44282073949418754,151.00062005022102
257,4,139,0.1685784972190092,0.885470779395412,173.29343973778714
97,7,178,0.3558730555663272,0.4110078420936615,153.77754622060166
364,6,8,0.4214242528425125,0.8661172710346872,242.14050888801452
223,6,193,0.17215085032043798,0.7424216541744625,423.9229934167298
378,7,50,0.21228598079891942,0.867600127778229,0.9823828829369752
307,4,234,0.39749974230044827,0.5290604216687321,189.80773874021241
382,9,12,0.8771423551752383,0.3878479896470485,2.382074817336062
118,3,142,0.6544103089203845,0.7796803481873258,232.69224469087757
87,4,186,0.46720613930002686,0.3992872652547041,0.017774144391857087
404,7,19,0.8533729169450139,0.7768206861045108,144.34491438841295
449,6,137,0.2627898726982694,0.8749130688660987,423.62483023619734
94,8,225,0.5510136613463635,0.886514031980435,70.7279923064738
362,7,126,0.8244221080470171,0.5779765487979128,0.9415264891400437
190,6,176,0.3791205670454786,0.42180892890181254,1.7231095646870713
93,8,204,0.8730293224805739,0.5295676679475622,425.3217919408142
214,9,49,0.20518563836922088,0.8403877841491405,117.86395886169052
468,5,208,0.5308458565764793,0.8209447048765954,1.0730829057873166
31,2,214,0.3082887205508821,0.7416450335994482,2.7354791834408543
325,8,197,0.15293681579514393,0.4501170843357464,0.010761573971807627
431,5,57,0.19638052572926418,0.6693200894709065,430.4054406903482
107,4,153,0.6406000217113617,0.6866455899860766,447.2906111819939
121,9,165,0.6319771646482889,0.30295030532203626,1.7299778730953328
76,4,59,0.27524520483633635,0.39630589887894363,2.4577164264443603
307,6,53,0.5877503273193917,0.8597638152845168,424.0718898397654
194,7,165,0.3104909025435372,0.8422357020019733,1.6063073594580164
197,5,31,0.5917663436217668,0.5233547422968511,1.1389068169699612
309,5,42,0.9093976665451705,0.5627886467608831,1.0937251774474046
202,7,198,0.26198364549795117,0.4044699657817875,1.1228054738141078
171,5,190,0.31899826749597227,0.6036537754532193,0.011284795058940018
293,6,14,0.4942667782556298,0.6955294340019431,0.010281367042115169
74,9,62,0.16537654196130114,0.4345043824140117,0.010813192132444093
419,2,121,0.721480405467583,0.6251594032363709,2.7768966882178456
261,2,141,0.6757063858658404,0.3044646929945051,4.023077634889178
374,2,167,0.7910259001900405,0.4091307653446602,0.020896113530672063
231,3,99,0.4802385850856459,0.8076319058723174,1.5881703431385987
459,5,65,0.29688835414685455,0.7794886377512216,430.3329279023915
286,9,150,0.2145926912489769,0.4305357889816296,421.8180096184343
471,7,251,0.26301567023796024,0.6153378239858156,1.622361525607054
409,8,185,0.40896290115612477,0.708683325636922,1.541497931610489
205,7,107,0.7713502526494083,0.6494181909876049,86.38929364174808
312,4,252,0.661163690137478,0.5545455905163277,0.014839405411293185
93,3,156,0.5775919445656384,0.5037213771172195,244.1167169197584
204,4,255,0.9180959088611211,0.6543543073901238,2.0439040421684957
83,6,225,0.22072585148155005,0.4529765284853895,0.012620710527768492
54,9,222,0.615592047712219,0.6686612494933107,75.18500195543604
251,8,71,0.7294898185759955,0.8130464504297323,0.006600005795046498
402,9,74,0.43165090297058095,0.603563767910378,0.007248590809489494
181,4,163,0.49410975877557184,0.5865868819370957,442.44819930308574
343,2,207,0.5334840839004511,0.45261454148896985,506.65103049419866
408,6,193,0.4399561272525805,0.6494162215857897,0.9919914109942376
488,4,177,0.11743330522757144,0.44769780934126663,0.01656755632692984
97,8,195,0.23378891017326697,0.5812474111734391,0.008218502209824275
206,9,208,0.6468272628694135,0.7633606335168978,1.486215656736276
323,4,111,0.804799466088645,0.5890341882463348,190.11115377992235
418,4,230,0.8701181292920988,0.4262101550027595,1.5748421340683063
380,6,217,0.8406344970823462,0.7966765263786106,85.56285978205631
130,4,98,0.16604210018653703,0.5786802043055428,440.9765166321771
469,4,104,0.44083527982553994,0.560022147732185,2.0772709545157944
439,6,109,0.6552869912251393,0.6128094052593529,0.9924589499497252
353,6,135,0.16574839609429198,0.6528947618269684,0.009314698439824822
219,5,81,0.7881610561508366,0.787951284769816,1.0926963296614276
304,3,148,0.31453308895948884,0.5861599031181323,456.29963549036563
201,9,151,0.29199356241706403,0.3721429811453304,424.4145375666856
179,9,252,0.2617640869098846,0.7561044004282351,424.4447145561886
394,4,228,0.49099344901029307,0.7721655872855802,2.0216484626209383
264,9,71,0.4882014438368406,0.8078020711474381,1.559959278096582
367,9,40,0.5309523177966078,0.8457933386352512,100.15250937289878
378,3,204,0.651558239430765,0.4880339427716388,2.4004514874852982
55,8,90,0.623853315224131,0.44729160348975916,427.5110938086621
438,6,133,0.13896290858318006,0.48912613822637196,0.012044263948887886
23,4,201,0.6598157369147539,0.33626783492461804,1.6811241039426317
445,2,157,0.9347098392164824,0.8095224865177533,380.8469984421751
368,2,206,0.6693839932160697,0.5919495600823248,2.828831627838828
155,5,127,0.31311077739647175,0.8958352714575035,428.29073829106255
395,7,39,0.35138814351524417,0.8964028749174282,109.11936192718488
62,8,160,0.4174214504705668,0.577339248410345,96.37256258733672
347,9,94,0.16557861179164657,0.38253198317194426,422.39054026424253
82,9,73,0.663126912814461,0.6934168759119401,1.551674680512891
285,9,154,0.7413145095831278,0.8517130615260649,0.0063175158018839665
98,7,235,0.8031082185362753,0.6348793163718641,429.1611699760865
356,8,73,0.45702543006740615,0.6334884760293319,0.9460496588678053
294,4,181,0.29680185440792106,0.6960280182841804,437.821443241147
79,2,116,0.7592982954518323,0.39783331205567013,3.1735116528145877
184,2,183,0.2048440932836756,0.5428267381536773,0.020114122348542672
182,4,12,0.46648048352689664,0.762475924075518,1.31735650926355
24,8,76,0.5998024518950598,0.5932411806933041,0.007990977698360404
255,5,247,0.6064603621979424,0.3827194899167594,0.01568324645335333
383,6,65,0.5276768067800768,0.5011768613362086,1.0363099189098715
247,8,238,0.12293430771616845,0.7862710829389634,1.7260910004355363
103,8,32,0.23999737504393973,0.866810567401509,424.11334637322915
471,3,20,0.4702283427915295,0.8589543962792874,2.289943636403839
439,4,163,0.10102634248798259,0.40314400542305384,443.501862558187
471,9,68,0.2738488509247696,0.5388233587191932,115.28461882170032
314,3,175,0.6002982846060536,0.6376956646515292,2.3136316165895803
312,9,138,0.5383244002293373,0.3360729310595359,108.46194605057039
119,9,184,0.86767559004332,0.5447161833098124,63.02013492324179
256,8,129,0.3633583538770502,0.4460747002393537,130.85120504260254
110,4,224,0.2232738689485227,0.7074278756099355,195.73335561033224
42,2,181,0.8077411641333209,0.7085899266740403,2.434035985630916
473,2,100,0.2846573698797954,0.3309191975493391,4.085884985855366
276,8,248,0.35604562872007195,0.541114894293484,421.34860594634574
416,7,111,0.3336219198562882,0.6376114916355069,0.008071207639021725
276,4,198,0.8032798537688701,0.452008582451791,441.6955008860622
96,2,99,0.5632318874988211,0.8519632451974892,0.01825484779432692
245,2,179,0.46044028875410625,0.7830672458220282,364.0476669109936
190,2,23,0.16357957431598624,0.7428383005644522,329.72238348805655
169,4,11,0.8280610463873407,0.8380412253377889,447.52680465297146
61,5,143,0.10549379533185331,0.8705395801613305,0.008647085703521556
279,7,21,0.9026074979209376,0.8653093696170635,0.007842509600428312
389,5,88,0.6711799437852748,0.6786311149397153,1.0692933561859088
38,7,73,0.753581268841678,0.8051374276837611,0.9656110414327834
284,6,239,0.622027594646569,0.599707010734736,113.71554771753941
98,8,245,0.1106816669919887,0.6055353267565546,1.04640326700121
350,9,156,0.6363961898687693,0.7452278897529411,1.4813631104522649
82,9,218,0.6590197222633584,0.5152426954617381,70.64714689373524
472,6,64,0.17259089524849858,0.7993312636103453,0.007762686637507951
156,3,112,0.8255323463026016,0.6283190238682859,1.611019554914887
484,2,45,0.1780785227088867,0.34768477808761716,3.101815380618172
59,7,99,0.7735820732930411,0.35311790906478724,1.8715141680495457
472,2,25,0.4568644087684597,0.4592580726766008,0.02074602497929543
466,9,93,0.3596770540470696,0.4816511944759063,136.49647288980935
308,8,20,0.5082604373467327,0.5856056137520751,161.58665139315747
244,2,158,0.2865570060823684,0.3322511571508868,349.39698093045797
347,3,100,0.26678548271110075,0.585288786340429,241.2271714827025
221,3,147,0.8704233019104098,0.38512292523091574,292.0282904306517
233,3,190,0.7712533389282977,0.6883597188549007,248.6811792790153
172,4,242,0.8085073677628012,0.8840300768389933,0.010355779654969722
482,2,35,0.6848119244844749,0.36958464728375345,3.133282150559554
421,9,241,0.7308477614497146,0.8488079954487486,1.4742961557858667
446,6,115,0.7399779077941445,0.8631249913653427,1.6785379596533718
185,5,102,0.8278258544077869,0.42728343484080555,1.3006113415680218
178,5,207,0.1142083308521501,0.6604227513852674,433.9481381070964
371,2,195,0.4924079033015819,0.49492940594236634,507.7954747454311
143,3,252,0.48065495824758,0.40480120231570815,0.019612651578397165
179,5,76,0.8386968623386193,0.8260720397614358,1.1007366271726737
121,5,95,0.8243805327919578,0.4741155234994034,208.07800111020111
278,7,101,0.27516446633861374,0.48649571073886955,1.655670170503353
183,4,128,0.7015317867489632,0.48018522494669896,0.015754822366946378
66,6,234,0.7787100469735593,0.4631041949414274,1.7247126390528735
164,5,95,0.38851280557612433,0.3700657126420943,1.3191377641525093
176,8,128,0.9047751835120482,0.5488931644069261,1.528451481708143
445,3,152,0.8910901592953558,0.5785331803552708,0.017179651930742352
196,7,227,0.4641566309250773,0.32530291162439584,423.53947486300757
75,2,253,0.3984766883915398,0.39770501541000713,0.021190143223261668
428,5,28,0.5806084572495804,0.8141006045240728,1.0885894697422593
494,3,124,0.6565843875974506,0.4551552251336796,289.4445046067805
47,4,23,0.46568636492506665,0.3790532729045323,259.80092989465726
194,9,166,0.7073847202063352,0.7062116525215678,1.4795256671206278
168,9,201,0.9137313134610644,0.5229168848369675,430.0348169991911
290,4,212,0.7815917257589077,0.44431700101388344,2.0944675542530438
150,6,171,0.2589779042016209,0.5375534745101878,1.0540765504780867
85,2,93,0.9081373210589463,0.49266809538621203,2.6479111781974294
248,9,16,0.4221394339130239,0.8150698413387854,0.008655683196053499
70,5,168,0.17820705963982253,0.6744452179007037,428.18535651915664
148,4,141,0.9070508114978938,0.8955305015892423,442.32607459049797
362,4,100,0.7966787668414598,0.8983497590438627,164.35469773790606
251,6,125,0.3022329715990961,0.48165168171213835,1.7304209450983195
319,9,105,0.48532174623207425,0.8472544508326956,1.519652550639848
134,7,20,0.6491518803787109,0.7972172143649111,141.86485781690968
253,2,51,0.6550480438593032,0.693819212045252,352.512256005827
475,5,199,0.1919452505670388,0.4416528405081264,1.3267015714515769
430,2,76,0.3308425813493099,0.37910455485532946,3.0337584758167147
150,8,206,0.12598578688235332,0.5147930755360137,1.7597577741663293
169,8,251,0.23311204585285702,0.36662249169854666,1.8952819907705138
27,3,42,0.883071636008701,0.5344214068039983,457.59955432621257
210,8,207,0.44852646610434055,0.3414070091766389,0.013429834853567585
281,6,75,0.134099071574729,0.59039737188129,1.8149987715451037
421,4,169,0.7940172528981587,0.3143107648660192,441.12187235221506
304,7,129,0.12111692529581691,0.5610028125574901,1.0247731495635795
256,5,92,0.6923130692349431,0.7365887579107206,431.2165848827616
453,3,185,0.15443056240519407,0.528849752378674,2.3811535465819538
175,7,39,0.5424348706214811,0.8496981691042156,1.6845675799225126
478,2,134,0.90879946793306,0.3464816870125377,3.155112119185133
128,6,168,0.312453774390274,0.504264018308859,1.7359354616384723
351,3,229,0.35997815714053094,0.3007308164234041,286.8518577719354
202,3,76,0.7747712911296607,0.49100025189398455,464.86704590367555
484,4,19,0.14908469906932018,0.6058901540790761,2.000884712472686
273,7,130,0.46808294814984563,0.7168557040779899,0.9373846137016203
267,2,74,0.7443920827458018,0.7361742239948592,2.409042611634939
109,4,110,0.441729277382491,0.7018510445947368,0.012205975019397308
278,3,238,0.9208756650580875,0.7801955699606056,1.6493896318259005
173,2,24,0.9086437350658836,0.8951945477095453,0.018296947195606813
343,2,71,0.12155670952647436,0.8831410656458003,321.02011779996684
335,9,49,0.28819665250480325,0.7231119593315942,125.48704246319551
100,2,33,0.4302410168203973,0.45298806536227054,2.619160056651712
16,8,105,0.8186430366924315,0.5913079446885471,0.007899430909980618
71,9,186,0.5376484537862176,0.3360213755367163,100.58777444277048
186,6,88,0.6641576780573729,0.35730529143300216,171.58342693596757
352,4,137,0.35007609995932865,0.5419476484240463,0.014601157582438563
107,5,199,0.1061252589904704,0.5071824843959493,1.9915238330279301
414,7,211,0.4144855696875305,0.3424360162587616,1.0648708499850201
481,6,89,0.16268150485137883,0.3799680734557365,194.32986283192957
201,5,176,0.6929725173812187,0.7810825651322992,1.8295938314522773
301,6,253,0.5552185974857744,0.3608738359919027,2.0378493782874303
471,4,110,0.253926700654446,0.4820117084905948,1.3267987032570132
76,6,35,0.21382725135946634,0.7289435374779365,1.7463104981693554
157,7,223,0.2279522574571866,0.8804612644784602,1.6411346321051006
217,5,81,0.3614964875889961,0.8727411009424206,1.0714895460743712
173,8,57,0.7540366632074562,0.5132437348191918,428.6781645637915
451,9,210,0.6926477568704189,0.7023691789847125,1.4772185142966048
150,4,76,0.23913838849129834,0.8193009900897665,435.11773880838075
385,9,93,0.26329286937159513,0.6031960845984996,0.9418519861142254
377,7,72,0.907639589358708,0.45620033801441295,0.9788612241462358
341,8,200,0.8492951362936383,0.5078346344525593,1.5244979636957192
23,5,152,0.8888133127593921,0.5358300462432855,152.925091925951
176,4,215,0.11137972796189845,0.5972370510692435,437.1308216635789
84,9,18,0.40903083292423437,0.5927919065197862,1.9182569959993654
383,5,37,0.4156448130221456,0.6518857714795898,1.0763592592609925
170,5,72,0.3985810578723309,0.8542030458217509,0.008607564005683844
204,7,31,0.5893497030556595,0.858160296777212,114.57893015453976
26,7,112,0.7931462309184363,0.6118820392807476,1.6236257094790425
440,8,247,0.14268511472043405,0.8921746293948811,1.6795652764742202
462,5,39,0.4861656658710972,0.3447041492227166,208.2231950597552
253,6,240,0.5290567468506124,0.3416073623348892,2.0227274806374806
400,8,123,0.6912166984818315,0.7108729029177479,423.8235029234379
480,7,88,0.37491040472762005,0.8093117879056058,0.9447410157225027
242,5,84,0.13083045126905174,0.6030092207074462,1.8661080290698002
431,6,44,0.6555969844456528,0.4286522875059743,1.1590298169878603
406,3,124,0.1137676156750375,0.7304967741913171,2.2757864801996326
485,9,200,0.6379338126717389,0.5979686403578424,69.78203607939103
78,3,151,0.641213241398908,0.7892292126059537,237.36552708376448
446,4,97,0.84326806417163,0.8690227314728405,2.051481167233975
336,6,204,0.7063319670527385,0.41899473883548916,1.708572911482447
402,6,112,0.8744040278560572,0.7305717551697775,425.2233199902219
30,6,157,0.506689759197221,0.3442485539323934,1.2150807853370915
393,6,91,0.692916949016775,0.8831141193668712,424.9756085331046
378,8,163,0.7238619985321311,0.8971436378321327,1.5178830042168223
180,6,72,0.14197110718035222,0.4236305507454321,0.01348998482909931
151,4,182,0.48538809127721483,0.8222527913610553,441.64665776608143
106,2,245,0.4447082419695153,0.6828399371321774,345.4656266836783
384,5,124,0.5813462061734922,0.30334498914511127,0.01798792691690685
411,2,110,0.38870987065596774,0.45606886896632853,0.020695279432755027
54,5,179,0.5016484415923115,0.6436605912255725,0.010772523594533519
448,2,36,0.14633376703502013,0.8404234101289405,2.7049917576528983
236,2,214,0.43458507879357144,0.6545197929107593,2.7440430183426585
426,7,194,0.22130947777514742,0.7065321730777263,0.007627673725261093
448,8,148,0.43968285382030525,0.5964603532193209,0.9207305001486177
29,9,145,0.6562392658230704,0.5585167901244588,0.9547887080748405
160,5,37,0.6079459686344166,0.572222158368506,0.011807796920522976
282,4,47,0.15631018509280037,0.7978352022848467,2.009181254420094
152,8,116,0.36629461528767704,0.7133720617437,0.006961403204778409
292,6,18,0.9447908116495085,0.6151469734853324,440.67010679447486
427,6,22,0.11457723135991335,0.7033243375559357,180.22663783423943
89,7,180,0.5997476303953788,0.5502722891084202,427.79000011690005
230,7,128,0.23053164607471255,0.3601902873259833,1.1210467303455094
138,5,199,0.27536497647816094,0.5131142100955929,1.1553229429131864
197,2,71,0.14694892971019574,0.3200426542389792,4.153477121755869
101,3,9,0.20682209943625685,0.8108082404597432,0.014117609396375397
357,4,211,0.7117659159864977,0.8220486432733913,1.2743042241143052
278,7,190,0.20992951041096436,0.33721623059566597,423.5905271742778
104,8,234,0.9217716587011142,0.7110257141978245,67.5910465997416
156,7,243,0.7371929228748136,0.45119632124447895,424.5963016201066
102,7,217,0.26916885503475896,0.7549765245605217,0.007194612963048341
133,5,40,0.6056341078825016,0.41327933993442967,0.014841838310708278
467,7,166,0.8156428727138183,0.5389094191162468,1.5971117289183179
87,5,244,0.6698307467073027,0.8334589961085517,1.1009120116472864
478,4,213,0.5243652584505596,0.47457936414068075,2.084429094307205
244,3,227,0.9308071396224608,0.7180338154051329,1.5849000157083932
410,8,141,0.31311947389482164,0.557386904182906,0.008407688411585543
314,9,185,0.7527075178155423,0.840342865396656,1.4775508405401923
279,9,125,0.42232492046763026,0.8827735655965478,0.00629898259283951
349,2,109,0.46743371206536355,0.44247314783763564,357.9825055854493
475,5,249,0.3329867085729925,0.4386765036556777,0.01425568659168037
267,3,9,0.4656916019348184,0.8774370612298126,0.013430519843098798
337,7,12,0.4146288356972856,0.8353160401970836,2.07023874029995
240,8,229,0.886055394369005,0.5282212938679748,427.4344883668174
208,7,119,0.7891932060347487,0.7449865336059431,426.65714693397297
80,4,47,0.5647301132155623,0.4851025174352027,1.3437192102968418
117,5,146,0.5947801550821229,0.8473591196660597,1.8237844806170447
173,8,13,0.3044478041876175,0.31519774164189823,1.9422819734983876
124,5,212,0.4139686813885549,0.456155790459929,0.014290793169278528
296,7,107,0.1868079568277189,0.38097848632857406,174.3109433923275
71,3,27,0.3023037426860886,0.6033261696054215,0.01649352658246478
229,4,125,0.6902793014946692,0.3101809698207768,2.092908464384499
84,9,170,0.707096738946452,0.8464020875669533,60.55190781469101
265,6,216,0.7684506964724674,0.8557767304904944,0.007508660271960595
81,9,154,0.48081761856978633,0.6540736223253504,423.8936627982663
142,9,167,0.5260235668645761,0.6381954661517573,79.24469836119299
275,7,95,0.9491776825099002,0.395126996365605,1.0599348230460657
246,5,17,0.7770581739723873,0.323086087897526,0.01749630565993224
361,9,63,0.19980580038745982,0.6779031485428679,0.007188589979724882
472,5,17,0.5192085105815673,0.6175540864817739,1.1903258462039734
191,3,70,0.49510853551046285,0.30345063207089445,2.7453897099285802
