num_trees,learning_rate,max_depth,num_leaves,row_ratio,col_ratio,score
293,0.25778610555015735,5,186,0.1078448962185722,0.30712965422959815,2.0474694984898663
236,0.1229435025540893,5,234,0.7326383730589582,0.7942154845498111,0.9040606350555198
313,0.15329561294790903,7,241,0.6084862322768825,0.6328138574978234,0.9637794519223173
262,0.18314938529117694,3,79,0.7344442179829355,0.5921951005559221,0.00754261090398948
60,0.09115836735134304,4,225,0.8881037100048957,0.7673118658343228,0.9781837227887472
33,0.055678284788332234,3,62,0.5699926989165772,0.639116477551387,326.4645678949413
138,0.08707908329498021,9,30,0.7559491253598088,0.4029639697015283,0.009261389258140781
84,0.04684649397729545,3,95,0.7422701031254583,0.518867798942702,0.015587025965729829
233,0.026891649312273627,9,224,0.38030127556719806,0.6322099155733472,0.006904413510329123
127,0.0638426112716988,2,109,0.14963476188944783,0.5554638665375095,0.017106507176193827
273,0.3099909807272842,7,222,0.6269930559920872,0.5142233820041567,1.1258014397226779
99,0.13826519115481978,9,113,0.545776767551776,0.5511352993756007,0.00750466538761666
335,0.15531988521294726,6,154,0.7928419213295255,0.6862684519787197,602.0044834560819
17,0.15089374988622753,9,117,0.9121866931827216,0.4177230703984903,4.243123475714638
386,0.2854070291979993,6,166,0.19452745898885426,0.36312380844140446,2.0324739909147693
79,0.024432615199774944,9,131,0.13505660351580479,0.6172192215426168,0.07135837144222852
474,0.19216388790301622,4,142,0.5865945819358378,0.5318120624350849,42.94622995738311
435,0.15197461237163767,8,80,0.5604375401623941,0.644380026168522,39.95286069068338
15,0.11027037401435043,8,231,0.11370530291115105,0.7110089045190557,11.068301169601307
226,0.20539494644648132,3,58,0.8602963759285182,0.7426878519706972,0.007258642653744073
231,0.2001248663692013,3,102,0.6674701595867283,0.3432478117540212,85.0165491732736
274,0.09268077798063962,9,242,0.7096365206988239,0.46468972640854866,1.0048808943059915
316,0.10897595859110054,9,236,0.31586140121331674,0.5771060170508018,0.007594905626343784
178,0.2364661590428811,9,82,0.6513047357349788,0.6696233058054046,644.1232268073342
129,0.29965084910171635,8,248,0.6179288485290427,0.30558107382430744,2.02105569429365
100,0.18315298940341215,3,23,0.11401114499868487,0.8677094544476895,88.1309840287721
57,0.05515534371228456,6,42,0.8680102701261156,0.4183350519773388,219.8868037138629
106,0.06657993100474505,7,11,0.8496328686066615,0.35672751984492446,0.01074192867099939
346,0.25284946666003794,4,126,0.26119060315375686,0.6053882611813569,48.02613129908368
209,0.1581245927343136,2,171,0.20702363956246805,0.7147547388383465,482.67732236842915
493,0.17319539028963024,2,80,0.5295931036269906,0.7297731627210188,0.011478387837260327
147,0.09510684341469407,9,15,0.18689736498567905,0.3527280328422236,1.9597280007763878
408,0.21384635921247033,4,34,0.8253970666485925,0.31008641645354684,1.27640952007428
224,0.2233994464664504,7,196,0.19069683980200164,0.6028300980539698,609.027660839967
174,0.2745937836663576,9,135,0.6600757174297924,0.5662231606917445,1.0394426387077218
359,0.09091506560768603,9,192,0.27812335329377813,0.44913623050881846,1.3753820983524288
224,0.28937524436436224,8,180,0.1413946950235705,0.7812450798550485,46.05266959413896
63,0.24791594473511902,7,117,0.5884327786734076,0.6510450317509627,1.3964900962505147
442,0.1508367492882205,5,153,0.7729744838074837,0.3695357690945061,66.25453654248432
152,0.040025416702167894,7,253,0.18051509694875417,0.8557825909205228,0.006716300975433534
356,0.2426073593941992,5,33,0.34798397939121606,0.8503117721546571,611.678108951299
460,0.24165195017511656,2,249,0.31613974215206975,0.6982992088243559,0.9947670196821413
443,0.08149947619147525,6,59,0.597913647459261,0.8611993043763961,40.12837993477612
232,0.2494486603404141,7,242,0.15730307961145518,0.7524258783400402,0.011833408263106207
59,0.2175038367736695,9,114,0.16477549429167715,0.3896916276927579,540.1541715198093
208,0.04391751862233802,8,220,0.2992239759882229,0.30254213296870464,499.23592647013027
434,0.05121006773589525,4,232,0.7825429613721725,0.5338002949882856,0.007185334323430037
127,0.3020821628472529,8,27,0.9393565587946816,0.8218153258216712,1.3531252192777186
379,0.061380975031225964,7,158,0.8524393706675077,0.7337392730341381,0.006261292208880866
194,0.23591938244173447,9,254,0.8778828524450407,0.7261234241378867,0.9907847709250911
487,0.2879881215594772,4,203,0.7133165358600023,0.5066648720324683,40.91246194500056
367,0.2110184539712956,2,165,0.5381323393762807,0.8483671633061165,52.78905078194613
475,0.2874345016542065,3,178,0.45630143135883106,0.8838995999766068,1.0134895581386272
13,0.18723163383507163,5,221,0.7590371887312959,0.6986801063927441,201.27671214852575
321,0.12204775479695962,2,217,0.8364318040334946,0.34681681929218006,1.0379512130792237
424,0.113262225389448,9,202,0.783008670376722,0.37908628607559086,2.2291895689967505
391,0.2294789742776238,8,179,0.42450213791892755,0.45768424546409975,675.3129337118129
87,0.13620887969035117,8,230,0.8480415138080287,0.8210106392288428,1.258069027789575
332,0.06004037840296961,2,61,0.8211029246292609,0.42107269287125854,1.258436881958048
24,0.11910038812008245,5,32,0.4932202739513254,0.8460144624300063,1.6340310930235336
393,0.21698861481436144,4,177,0.3858466899540699,0.49530172005895956,1.026732461405779
63,0.10664178072061303,6,247,0.659396529292867,0.35904814417262815,492.0848756038781
172,0.27775309836916023,5,248,0.5120450379137963,0.3002604887334202,0.009296001523070776
339,0.27132267779617075,9,169,0.48408991234536813,0.35137396897439765,2.3223017944052673
258,0.07588567811708324,8,65,0.24417537437671388,0.8879404828767969,1.1079414285288414
272,0.20930307952585545,7,88,0.59107384122536,0.6946378292478496,1.3372916200014164
210,0.2819273630503989,6,218,0.5457572255443022,0.7301927447373247,1.3829685614729414
385,0.10679336871867467,5,195,0.6590351001775785,0.5063054106505368,0.951437880108392
348,0.27577220934949065,3,15,0.39407061075070715,0.39537860152826443,1.6845935135756807
374,0.18787135648932687,6,223,0.12982968549192422,0.7735820979152119,1.459721216059312
220,0.2740328549273193,7,56,0.3469007599367494,0.8390098474255356,623.6586877138927
340,0.22951056218601995,9,75,0.6064381726011138,0.40036487036893914,0.009436196325947423
289,0.1140078539450651,9,225,0.2550269606759214,0.8922271633748151,0.9747362589435952
156,0.20936225904345424,9,222,0.4018095803438032,0.8340416859341424,1.045729730498089
467,0.06247717925917873,3,243,0.36496523265426317,0.8284107365933304,53.784739300989976
218,0.06334913153331112,9,35,0.4836214155624802,0.7801629009977775,42.19667013117649
407,0.04532695280607638,7,144,0.9293748504901636,0.6660285687691043,45.97509552717247
393,0.18285836678811482,7,41,0.4578946276662734,0.535745404453924,40.13729626160098
473,0.032516768767125684,3,172,0.3932134483007873,0.7177205332490958,1.0938224762145483
463,0.2954977274101191,4,157,0.28755580202491415,0.41768465204349625,623.8587006713404
193,0.012014931132657981,6,200,0.2712451414190735,0.5813035234844404,2.414341926216634
496,0.012775453641141611,4,32,0.42936693906010814,0.5032903988275369,1.0741985205582067
251,0.016545948968022008,9,217,0.3568918537392043,0.3157515462507981,2.1102413043746653
445,0.055424407376160924,5,127,0.2983913779029163,0.7690905446826857,1.097662269531146
36,0.022258762945376542,4,130,0.16689886573056195,0.739361000019977,0.22245297477390627
214,0.062287998064269746,3,128,0.6392080187954098,0.5833619598914371,0.9153911918559168
464,0.038597520756419215,8,211,0.5336904260295047,0.8949114016999484,0.006086238188018218
316,0.011676205424241906,3,190,0.8952420837917133,0.7409905177937494,443.294355912642
28,0.2676864522633254,7,142,0.4111805332378432,0.8166569652089746,67.66658247701444
48,0.29354861865709486,3,58,0.47182793933768186,0.6429907229080888,92.64345558480072
286,0.14239572534356806,7,126,0.7132708603658332,0.4040607527677341,1.4285863804002084
42,0.018178432617702148,5,160,0.9075405921419558,0.5088680715650057,835.8529904914625
258,0.2430786567843947,8,24,0.5881610052497639,0.7121767992975165,1.0193455686635648
306,0.06762971554158716,9,228,0.14782733866907644,0.883655321188884,0.007002288328479765
58,0.10604333561111673,5,181,0.47300722354534896,0.33166478669347876,0.013723996482242642
256,0.21363315372213204,4,158,0.9157662435193483,0.39741905879131056,1.6610734906175941
12,0.026616800503442076,9,165,0.2722246691454008,0.7542515788136792,10.30812951768712
317,0.27670843086801433,2,187,0.5527968290676896,0.30489757920720495,0.016207611468805113
104,0.03437484977033913,4,81,0.37959723319597705,0.3890841352670179,444.68033522788926
325,0.011135490491422819,2,172,0.6191832129992657,0.7673260693745245,0.019156204559993655
139,0.23213361106021108,8,47,0.4691029071769831,0.43541458305201675,1.6212446691643358
229,0.17073354660093823,6,191,0.7620479887327862,0.5663288434512583,585.6902888827854
446,0.1403185640926211,7,167,0.18509779141301333,0.847716159218318,1.059047260255888
117,0.22331665732259573,4,70,0.300174821542054,0.8417914592840601,1.2195945854739343
194,0.2238934576728529,3,129,0.6689775839326406,0.34359461843778166,0.010029233661102147
396,0.3036976811349435,2,217,0.9285862842429248,0.7796102582321989,0.010525853437082625
83,0.1334278473765517,8,163,0.23843456872717209,0.4564197610125369,1.4384043256205619
44,0.2405795530576059,2,19,0.9029892137061337,0.6576391448153607,124.7916179531074
475,0.21543035636502664,2,111,0.18745148710134457,0.5640383110857954,59.42277634371396
45,0.0788351231263353,7,57,0.5381703927752279,0.5753730053779963,1.8219279663189023
45,0.1968333071657467,6,52,0.13765613321995032,0.5635287161903653,0.009614508945127238
477,0.2532672195487218,8,38,0.1551498487952675,0.5204038086596423,0.015112453705275444
402,0.19383602457553137,5,122,0.18391839976413316,0.7358712060401902,1.1955867651532266
24,0.2825322333382735,6,173,0.6794151960158115,0.6428774049550272,0.007018819734254303
161,0.15955814436311916,8,190,0.5540419158056694,0.580480657216633,0.9653744688020234
498,0.29472371197562236,2,22,0.5948499713456956,0.4128213615071931,0.01339491908866525
12,0.2387960332700816,7,64,0.15536847386651179,0.5968835176991729,2.756170259574067
172,0.13966676460041558,8,146,0.6340528293007635,0.3306193158148822,0.009896133701025512
147,0.03711700035915223,5,191,0.22697305442796156,0.7110745439738039,111.73437993782481
264,0.12103858199977881,6,232,0.8530788815115948,0.41147147548003893,569.4177425191859
494,0.22959934388699213,5,128,0.22057137845910946,0.7031738364481624,0.009277206664224696
204,0.2762201857717336,7,126,0.8997303140689052,0.5477254426428977,633.9586562609431
122,0.04863590242835891,6,238,0.4301751322803786,0.777473258694617,1.250539453437046
316,0.30415119145295955,5,130,0.2276216944013615,0.3284194202174606,71.22430199835061
81,0.26794685285543024,3,120,0.4631569814783826,0.6391030140284442,71.47009099754032
394,0.033634955648005116,9,50,0.6104242513903865,0.6511070325464912,1.2344387662694338
234,0.24336291098563928,8,63,0.4804201173978726,0.34333594182523725,643.1290978691794
232,0.1480249839695234,9,52,0.7096767116536209,0.8283445499263264,0.9464729088206262
217,0.09039704508589476,5,143,0.46108453006050276,0.5238051473389856,1.2343752050996826
461,0.2941136987336282,3,234,0.6138195582767169,0.519313841727219,1.2169967539267303
306,0.2407806014374448,2,180,0.5110936273546463,0.6857230403863653,58.34728150111514
452,0.11190147847797371,8,158,0.5611136440377805,0.43807313954006166,1.4249039332904236
382,0.2957354607039859,6,207,0.5771497419673822,0.3221203072718379,663.7652075834949
305,0.14055450877814268,2,179,0.6812984318740506,0.49052630173707223,0.923154629689457
325,0.14219009854249573,8,203,0.3661100288145709,0.31562657322579113,2.002411767949029
337,0.05542879237934918,4,151,0.9207145787970961,0.30304736196215526,109.49099052891282
241,0.21401453413534025,7,208,0.3087496254370713,0.4502477229294807,1.1451894898360884
185,0.2685338982144991,8,252,0.3387418479395653,0.4611742745159073,1.6957390347789694
46,0.2865927137748118,5,249,0.7728111102165318,0.701652497016226,1.2829714130025995
105,0.025758733306047436,7,161,0.3444137516718623,0.8889966349643499,4.119223560641082
122,0.17045713414045513,8,171,0.8061971129170206,0.3044794501924773,1.6232834681869808
164,0.05530438141387295,6,70,0.5849879315466148,0.3507267190330999,128.592571469069
191,0.07671688357418872,5,250,0.908490003755586,0.36099422044284957,113.55471476287892
331,0.18327533498640566,4,226,0.5904109583670111,0.698588760872635,0.006766491687390357
395,0.20726959523975333,8,228,0.48842533833438406,0.40932072550057735,65.97468551095486
495,0.12140799754168968,4,154,0.8436392109635807,0.8060434302933188,41.45748741185261
352,0.10229185277311138,9,63,0.8582692285015645,0.7966238443178865,0.9068887324473417
99,0.2751730849670077,8,22,0.3248973206931738,0.4608798086493445,0.009810554933864733
107,0.21115015207930454,4,219,0.33281595654915647,0.5578436383819083,0.008118326036826742
159,0.3098393561250775,5,134,0.22201653113444236,0.5026578006072856,0.009932572640045831
40,0.22252938805933795,8,95,0.7298625319460181,0.34882706037777605,1.8453781440726302
359,0.14470298029162837,4,126,0.208391319200648,0.3018457952846968,1.632659485425291
327,0.05671421690596913,8,226,0.1288160730517165,0.5192877267415523,1.0352082880610387
191,0.022559380316230816,7,76,0.4437966623361277,0.5994749612721493,113.62714687812895
329,0.03973140945200876,9,30,0.5097176048429529,0.8470951637679844,0.006078700035897866
484,0.11406854343727868,8,109,0.8806360969998931,0.611468630438517,650.0551141661828
350,0.30465738466261083,7,238,0.4184170775296203,0.53252861898882,41.813229693906145
304,0.1352437902529154,7,162,0.39032317920223525,0.8307386454628634,0.00671750244409991
405,0.2713900092242443,3,233,0.8013564042165304,0.407048606239883,1.1578823789225325
260,0.2834497860948413,4,40,0.7361805547863,0.8961755977874915,0.006845059825658443
272,0.28882622410981074,3,214,0.24403023637040605,0.49144718949671806,1.108746608037858
140,0.09385480586292104,2,243,0.5620848519238355,0.3192272250225869,452.2114975746232
405,0.3053377591794846,7,180,0.22511130623876352,0.8250098641241395,684.5535305215855
133,0.13045454019815658,9,234,0.5896481004409064,0.7393519102276447,45.33683533708518
238,0.27634731584957034,5,65,0.6568853134473781,0.5358203833227048,1.015828624628855
171,0.013352473834403758,4,17,0.4293613621915582,0.5373076426598548,464.79962558938996
437,0.26343483634489717,6,211,0.15412333416597543,0.5618488117868263,1.8000530062347313
317,0.2222278743449011,9,80,0.5072580153799755,0.8555889739546034,1.0171627073329432
56,0.2398132249306427,5,167,0.6854097556719734,0.30018638542121223,127.28722389087402
41,0.13158105536111392,5,248,0.6890508071890883,0.8975732894956034,0.9699864529441988
186,0.27846212304752416,7,149,0.9313040244532812,0.8482068397499183,0.0065938896753899
488,0.2886040665583918,5,190,0.9292515511609339,0.7091297195374048,0.9723064809650541
163,0.11215022096910598,3,250,0.6569908361521691,0.5286090575856819,479.9898738128971
112,0.18559431077180946,2,152,0.8912839453292821,0.40170169826952873,1.2734893157948775
75,0.24634746353324954,9,206,0.9134155091055239,0.6187196422982099,0.006841299121636245
26,0.21358839097496338,3,144,0.4417966012184885,0.8787541806498118,1.3464700803397691
195,0.22770917607369903,5,63,0.5296596047131817,0.5251282653066862,1.0313144737663484
415,0.28836666856655735,7,217,0.5097755712045673,0.5024194875675355,1.611031952402815
249,0.16658243714921975,8,105,0.24850764150621163,0.4948390260276775,72.29560435000919
426,0.07680125698066188,2,234,0.5279821040621151,0.6640138162894111,1.1211016412768446
245,0.1093349153735465,5,50,0.875666452154012,0.5945880386464475,1.2151968275620253
361,0.23496941778219943,2,154,0.3010477630132481,0.8804103799187246,54.51749977906449
264,0.11292926707483099,9,201,0.2896385180691199,0.36145738874002076,583.4973463299299
92,0.142325030522838,8,13,0.13560262250059812,0.5071399571746215,1.1734514981759894
93,0.20236439986356372,7,132,0.5348901567978087,0.35268731431484746,2.0102080313656794
135,0.27786106734495025,4,177,0.8528537007193323,0.7893672450184488,46.94113180907614
244,0.2231791838751939,3,123,0.8168026803428113,0.8522281251466564,48.55247801878153
404,0.2486471602960818,2,155,0.10545976090912604,0.3245355266487588,1.361464484909138
33,0.30612960021248214,3,244,0.5399403182489197,0.4387115970561917,474.82466053818206
386,0.2666939679388028,3,119,0.26482309852999214,0.4911279271259141,0.009512974240391572
233,0.08969966512645977,2,84,0.853338397139779,0.5344346061540116,0.014269545812418344
127,0.14021674979402848,2,98,0.40890874794384735,0.8474404099900474,1.1697645954354414
305,0.24934109623624884,2,235,0.7554095044204522,0.7384123755395442,0.011191951930203909
118,0.29278404624325866,5,96,0.19968563883555243,0.6062337774065636,1.5171403517951267
217,0.053646308716498496,4,67,0.5761356363571232,0.6917224948501137,1.1166188706322735
141,0.23462585772973257,3,8,0.5612533387844498,0.36456403859720204,101.53617873364024
77,0.3034293473257068,5,163,0.2466256297652551,0.6332551708671477,60.63475331968057
349,0.2358430893537588,2,180,0.5549337890125635,0.44471037094951527,516.8282303550027
267,0.056605767619053615,2,141,0.2734610590745975,0.7549486051174805,458.70124502471
351,0.3074328698780616,7,218,0.35833250400248273,0.5873901891836563,1.1753889306637486
209,0.17731645647558483,3,57,0.7939620049974166,0.36217512688781656,1.1335444049700552
38,0.15594046381793944,6,93,0.6860191139338659,0.7229850640859595,82.17386565273912
316,0.18293762007139966,5,126,0.6420534326058435,0.8430585732567364,0.0066190910336407765
93,0.13699237085058355,4,41,0.943193313934015,0.8462242454660318,0.006602673901786217
295,0.09176415354516115,6,29,0.17739207200050977,0.6899356017448309,0.9767479247668778
374,0.053309483074883514,5,100,0.3577825017140116,0.464845095794455,0.007730858005197297
251,0.1807230177700384,7,154,0.15309110599028009,0.796895166785991,1.223090328938151
446,0.1632465319228828,5,186,0.15305916713179052,0.7598640378436201,1.1757047219097858
179,0.07392657493416636,4,197,0.5862441531375086,0.42156765381880706,128.76472699314616
442,0.12210295714273751,7,77,0.24308489867262278,0.6593676265975578,0.00746084959782279
157,0.2982053796842676,3,79,0.16095591734843237,0.6068451588268902,0.00980101788431902
190,0.1628754202741581,4,63,0.4836577489573285,0.5276888194407868,50.49115325016154
171,0.18812182692745974,7,40,0.5624132019519971,0.3069666525662312,589.6762181677
473,0.2461235433588084,7,223,0.6174876761018782,0.36271708313950013,689.2960161334337
10,0.12957843164094626,7,130,0.5377239488067984,0.8197606026881379,0.12503596048521218
369,0.010908881577326094,8,131,0.7342911615467713,0.46538045728011473,0.014571535699283381
74,0.032296020390944584,7,133,0.41243918809260827,0.44282073949418754,276.2802566026934
257,0.06380474784290456,4,139,0.1685784972190092,0.885470779395412,59.194443218288185
97,0.15440464410653482,7,178,0.3558730555663272,0.4110078420936615,98.30110468507152
364,0.265495712624745,6,8,0.4214242528425125,0.8661172710346872,44.32524488943194
223,0.020319482111696423,6,193,0.17215085032043798,0.7424216541744625,446.2150133845782
378,0.1466440278244078,7,50,0.21228598079891942,0.867600127778229,1.0618457080848736
307,0.06578282614722879,4,234,0.39749974230044827,0.5290604216687321,58.40830434612982
382,0.2686065406740094,9,12,0.8771423551752383,0.3878479896470485,2.4063132385334525
118,0.22669719637279506,3,142,0.6544103089203845,0.7796803481873258,59.53559597487826
87,0.06137211482836913,4,186,0.46720613930002686,0.3992872652547041,0.012671121607089558
404,0.05866799709811829,7,19,0.8533729169450139,0.7768206861045108,40.47866170256378
449,0.13464176262464347,6,137,0.2627898726982694,0.8749130688660987,607.9142061647742
94,0.14946718144018906,8,225,0.5510136613463635,0.886514031980435,43.91865453451201
362,0.09812692682420077,7,126,0.8244221080470171,0.5779765487979128,0.9383149290818297
190,0.2122904314118716,6,176,0.3791205670454786,0.42180892890181254,1.4503559719881216
93,0.2814128024489569,8,204,0.8730293224805739,0.5295676679475622,604.2653753829725
214,0.3045100893233785,9,49,0.20518563836922088,0.8403877841491405,46.38079645242821
468,0.13515627128108418,5,208,0.5308458565764793,0.8209447048765954,0.9304671713183286
31,0.2892190197467863,2,214,0.3082887205508821,0.7416450335994482,1.4941987038442412
325,0.2572353966305133,8,197,0.15293681579514393,0.4501170843357464,0.01570285101684476
431,0.1198608587271448,5,57,0.19638052572926418,0.6693200894709065,564.2657110772951
107,0.30383171699159905,4,153,0.6406000217113617,0.6866455899860766,533.6881825052126
121,0.07443902085228021,9,165,0.6319771646482889,0.30295030532203626,2.2026945427979436
76,0.05672558381383669,4,59,0.27524520483633635,0.39630589887894363,2.2516388799801916
307,0.18053270804294066,6,53,0.5877503273193917,0.8597638152845168,607.5129685199623
194,0.1462917792994218,7,165,0.3104909025435372,0.8422357020019733,1.1928047021444255
197,0.24189360143105965,5,31,0.5917663436217668,0.5233547422968511,1.0089142305155758
309,0.045651866313885875,5,42,0.9093976665451705,0.5627886467608831,0.9211998645693831
202,0.04632910982974945,7,198,0.26198364549795117,0.4044699657817875,1.3180252043369012
171,0.05827685754679812,5,190,0.31899826749597227,0.6036537754532193,0.007033445639298472
293,0.1971679051092976,6,14,0.4942667782556298,0.6955294340019431,0.007005479576458855
74,0.09627103079980392,9,62,0.16537654196130114,0.4345043824140117,0.012292943379950055
419,0.06535541360153471,2,121,0.721480405467583,0.6251594032363709,1.148113594184605
261,0.04099045944910784,2,141,0.6757063858658404,0.3044646929945051,1.4561932634666372
374,0.13249464683487389,2,167,0.7910259001900405,0.4091307653446602,0.015132090381968027
231,0.27415574003905785,3,99,0.4802385850856459,0.8076319058723174,1.0095629302608977
459,0.12445575145391237,5,65,0.29688835414685455,0.7794886377512216,576.3105389142277
286,0.27333560592510064,9,150,0.2145926912489769,0.4305357889816296,669.4655623002485
471,0.06591539878681593,7,251,0.26301567023796024,0.6153378239858156,1.1379712650362377
409,0.23496742372918375,8,185,0.40896290115612477,0.708683325636922,1.4356176458088865
205,0.22033766386313972,7,107,0.7713502526494083,0.6494181909876049,39.163388296059914
312,0.10424356701202539,4,252,0.661163690137478,0.5545455905163277,0.00722508021603868
93,0.03975427684822959,3,156,0.5775919445656384,0.5037213771172195,148.92633636076
204,0.3079423789029808,4,255,0.9180959088611211,0.6543543073901238,1.250145006755488
83,0.22338827163137628,6,225,0.22072585148155005,0.4529765284853895,0.009028553249552738
54,0.13543599148244378,9,222,0.615592047712219,0.6686612494933107,64.48315458402854
251,0.303523574264975,8,71,0.7294898185759955,0.8130464504297323,0.006896666797702856
402,0.18527779171351036,9,74,0.43165090297058095,0.603563767910378,0.007617752208575064
181,0.16190356728859198,4,163,0.49410975877557184,0.5865868819370957,517.1928222906711
343,0.12075410045690381,2,207,0.5334840839004511,0.45261454148896985,486.16496483388573
408,0.11359279794953653,6,193,0.4399561272525805,0.6494162215857897,0.9580309802984598
488,0.2792094552255288,4,177,0.11743330522757144,0.44769780934126663,0.016198288332405147
97,0.16368891620207146,8,195,0.23378891017326697,0.5812474111734391,0.008364351559004155
206,0.10070629944408832,9,208,0.6468272628694135,0.7633606335168978,1.3639881550941872
323,0.2981656078995772,4,111,0.804799466088645,0.5890341882463348,40.683400940469674
418,0.1662142790143351,4,230,0.8701181292920988,0.4262101550027595,1.162609690336655
380,0.13647673663396023,6,217,0.8406344970823462,0.7966765263786106,39.88738678037225
130,0.02352013864500102,4,98,0.16604210018653703,0.5786802043055428,441.2390133327908
469,0.0529684964054116,4,104,0.44083527982553994,0.560022147732185,1.139218032313338
439,0.09853793957246991,6,109,0.6552869912251393,0.6128094052593529,0.9404856459173393
353,0.25942525583309406,6,135,0.16574839609429198,0.6528947618269684,0.011540579361808698
219,0.1277400971261448,5,81,0.7881610561508366,0.787951284769816,0.8942620161415802
304,0.2511054492344557,3,148,0.31453308895948884,0.5861599031181323,551.5488073715056
201,0.12663977943756427,9,151,0.29199356241706403,0.3721429811453304,573.5349223281398
179,0.10783123204394207,9,252,0.2617640869098846,0.7561044004282351,550.3293818868772
394,0.09982740152306203,4,228,0.49099344901029307,0.7721655872855802,1.0847266494757535
264,0.1735887223263154,9,71,0.4882014438368406,0.8078020711474381,1.2608325682004116
367,0.30463393467681554,9,40,0.5309523177966078,0.8457933386352512,41.41843347598031
378,0.22169712851624038,3,204,0.651558239430765,0.4880339427716388,1.1806500312686155
55,0.23214050257188026,8,90,0.623853315224131,0.44729160348975916,561.6333243206293
438,0.18042451538983947,6,133,0.13896290858318006,0.48912613822637196,0.011430998477614947
23,0.2577007208700732,4,201,0.6598157369147539,0.33626783492461804,1.9939248561560396
445,0.2365566325036843,2,157,0.9347098392164824,0.8095224865177533,50.12050604134343
368,0.24563932170704286,2,206,0.6693839932160697,0.5919495600823248,1.1925322711489543
155,0.2575440312803814,5,127,0.31311077739647175,0.8958352714575035,562.9649077557553
395,0.20460088416892333,7,39,0.35138814351524417,0.8964028749174282,41.49379086982911
62,0.07550531248726557,8,160,0.4174214504705668,0.577339248410345,101.65426382404678
347,0.23743340248553235,9,94,0.16557861179164657,0.38253198317194426,652.6771295759412
82,0.031425955886482004,9,73,0.663126912814461,0.6934168759119401,1.9660607283361897
285,0.24864774171621215,9,154,0.7413145095831278,0.8517130615260649,0.006665318363743978
98,0.19314647119940348,7,235,0.8031082185362753,0.6348793163718641,562.537510222618
356,0.202768575161215,8,73,0.45702543006740615,0.6334884760293319,1.032180679014886
294,0.11566118343941961,4,181,0.29680185440792106,0.6960280182841804,530.1015988855651
79,0.06430740117559913,2,116,0.7592982954518323,0.39783331205567013,2.0727027128256545
184,0.13621045648598776,2,183,0.2048440932836756,0.5428267381536773,0.01578875953084636
182,0.2228593325481822,4,12,0.46648048352689664,0.762475924075518,0.9985841891191424
24,0.22496963909820522,8,76,0.5998024518950598,0.5932411806933041,0.007647307856127578
255,0.22350150391779383,5,247,0.6064603621979424,0.3827194899167594,0.007928446396975899
383,0.18670755270124278,6,65,0.5276768067800768,0.5011768613362086,1.0144658297449982
247,0.03820855462833763,8,238,0.12293430771616845,0.7862710829389634,1.1573354859514053
103,0.21529709031875627,8,32,0.23999737504393973,0.866810567401509,572.7878583773219
471,0.2426529653565069,3,20,0.4702283427915295,0.8589543962792874,1.1356569845649316
439,0.2974302985248575,4,163,0.10102634248798259,0.40314400542305384,664.7651765110517
471,0.27136677708616147,9,68,0.2738488509247696,0.5388233587191932,43.08903756120596
314,0.2967415273135618,3,175,0.6002982846060536,0.6376956646515292,1.18050982335838
312,0.19528858737549862,9,138,0.5383244002293373,0.3360729310595359,68.23904069470473
119,0.09439119513174087,9,184,0.86767559004332,0.5447161833098124,49.248561585973434
256,0.12560812592106213,8,129,0.3633583538770502,0.4460747002393537,73.55614821335513
110,0.06097677587709243,4,224,0.2232738689485227,0.7074278756099355,105.73787184842197
42,0.1973345569256611,2,181,0.8077411641333209,0.7085899266740403,1.0694727054349646
473,0.23021401479990972,2,100,0.2846573698797954,0.3309191975493391,1.1334284071726342
276,0.19318398484238597,8,248,0.35604562872007195,0.541114894293484,628.4435574887979
416,0.13571668319835342,7,111,0.3336219198562882,0.6376114916355069,0.007131545686584135
276,0.23275202746916224,4,198,0.8032798537688701,0.452008582451791,557.9484669540868
96,0.02454438546822263,2,99,0.5632318874988211,0.8519632451974892,0.04628493819154646
245,0.14765956320264484,2,179,0.46044028875410625,0.7830672458220282,62.934237799218316
190,0.2417637013898622,2,23,0.16357957431598624,0.7428383005644522,73.850442012374
169,0.11705318358498452,4,11,0.8280610463873407,0.8380412253377889,503.8762247245721
61,0.09057035248774394,5,143,0.10549379533185331,0.8705395801613305,0.008121032064642316
279,0.028064109054627598,7,21,0.9026074979209376,0.8653093696170635,0.0061961221654265475
389,0.27649558455600143,5,88,0.6711799437852748,0.6786311149397153,0.994935449815754
38,0.020644320962555418,7,73,0.753581268841678,0.8051374276837611,27.729504136237956
284,0.2782830950350006,6,239,0.622027594646569,0.599707010734736,42.211631027365605
98,0.07749863319368809,8,245,0.1106816669919887,0.6055353267565546,1.0567732658182913
350,0.12104356876596756,9,156,0.6363961898687693,0.7452278897529411,1.3274875969445084
82,0.3039988491796902,9,218,0.6590197222633584,0.5152426954617381,41.56185397413086
472,0.2747531187535971,6,64,0.17259089524849858,0.7993312636103453,0.011650466439629198
156,0.11758309429334834,3,112,0.8255323463026016,0.6283190238682859,0.9212658116785037
484,0.30191946226566146,2,45,0.1780785227088867,0.34768477808761716,1.6058103402927077
59,0.20442314257686134,7,99,0.7735820732930411,0.35311790906478724,2.12642151962285
472,0.24095842286006663,2,25,0.4568644087684597,0.4592580726766008,0.012886888081498783
