num_samples,num_features,label_max,label_min,label_mean,label_std,corr_mean,corr_max,corr_min,data_name,h1,h2,h3,h4,max_iter,random_state,score
392,5,46.6,9.0,23.445918367346934,7.805007486571796,0.6584221624417307,1.0,0.2903161133365202,autoMPG6.csv,13,3,7,5,2000,2022,2.804162343217576
392,5,46.6,9.0,23.445918367346934,7.805007486571796,0.6584221624417307,1.0,0.2903161133365202,autoMPG6.csv,12,8,1,7,100,2021,23.093462193053305
392,5,46.6,9.0,23.445918367346934,7.805007486571796,0.6584221624417307,1.0,0.2903161133365202,autoMPG6.csv,11,6,4,8,100,2020,10.841213270015455
392,5,46.6,9.0,23.445918367346934,7.805007486571796,0.6584221624417307,1.0,0.2903161133365202,autoMPG6.csv,13,4,9,8,1000,2020,2.6381080914947352
392,5,46.6,9.0,23.445918367346934,7.805007486571796,0.6584221624417307,1.0,0.2903161133365202,autoMPG6.csv,8,6,6,4,100,2020,10.871123900450439
392,5,46.6,9.0,23.445918367346934,7.805007486571796,0.6584221624417307,1.0,0.2903161133365202,autoMPG6.csv,11,9,9,9,2000,2021,12.736698595787058
392,5,46.6,9.0,23.445918367346934,7.805007486571796,0.6584221624417307,1.0,0.2903161133365202,autoMPG6.csv,6,0,0,0,200,2022,19.264105555577125
392,5,46.6,9.0,23.445918367346934,7.805007486571796,0.6584221624417307,1.0,0.2903161133365202,autoMPG6.csv,13,1,5,3,200,2021,6.817379948129347
392,5,46.6,9.0,23.445918367346934,7.805007486571796,0.6584221624417307,1.0,0.2903161133365202,autoMPG6.csv,10,8,3,7,1000,2020,16.305250093528542
392,5,46.6,9.0,23.445918367346934,7.805007486571796,0.6584221624417307,1.0,0.2903161133365202,autoMPG6.csv,7,5,4,3,2000,2022,2.2239265184816093
392,5,46.6,9.0,23.445918367346934,7.805007486571796,0.6584221624417307,1.0,0.2903161133365202,autoMPG6.csv,6,7,0,0,200,2021,17.328465136119313
392,5,46.6,9.0,23.445918367346934,7.805007486571796,0.6584221624417307,1.0,0.2903161133365202,autoMPG6.csv,12,9,8,7,1000,2022,3.8295428743645594
392,5,46.6,9.0,23.445918367346934,7.805007486571796,0.6584221624417307,1.0,0.2903161133365202,autoMPG6.csv,7,5,5,8,2000,2022,10.650991501844898
392,5,46.6,9.0,23.445918367346934,7.805007486571796,0.6584221624417307,1.0,0.2903161133365202,autoMPG6.csv,10,6,2,7,1000,2022,2.344286300930429
392,5,46.6,9.0,23.445918367346934,7.805007486571796,0.6584221624417307,1.0,0.2903161133365202,autoMPG6.csv,9,6,4,9,1000,2020,3.476154992387065
392,5,46.6,9.0,23.445918367346934,7.805007486571796,0.6584221624417307,1.0,0.2903161133365202,autoMPG6.csv,8,4,8,0,1000,2021,4.924045401685785
392,5,46.6,9.0,23.445918367346934,7.805007486571796,0.6584221624417307,1.0,0.2903161133365202,autoMPG6.csv,12,5,6,4,2000,2022,3.0920049277811033
392,5,46.6,9.0,23.445918367346934,7.805007486571796,0.6584221624417307,1.0,0.2903161133365202,autoMPG6.csv,13,4,3,3,2000,2022,6.542637957395264
392,5,46.6,9.0,23.445918367346934,7.805007486571796,0.6584221624417307,1.0,0.2903161133365202,autoMPG6.csv,14,5,8,5,200,2022,8.500287011189435
392,5,46.6,9.0,23.445918367346934,7.805007486571796,0.6584221624417307,1.0,0.2903161133365202,autoMPG6.csv,10,3,1,3,2000,2020,6.695398285603827
392,5,46.6,9.0,23.445918367346934,7.805007486571796,0.6584221624417307,1.0,0.2903161133365202,autoMPG6.csv,8,9,4,4,1000,2020,2.7104329475486884
392,5,46.6,9.0,23.445918367346934,7.805007486571796,0.6584221624417307,1.0,0.2903161133365202,autoMPG6.csv,9,2,4,8,2000,2021,6.5655713417706405
392,5,46.6,9.0,23.445918367346934,7.805007486571796,0.6584221624417307,1.0,0.2903161133365202,autoMPG6.csv,10,7,9,9,100,2022,12.601507169415953
392,5,46.6,9.0,23.445918367346934,7.805007486571796,0.6584221624417307,1.0,0.2903161133365202,autoMPG6.csv,13,3,5,3,100,2021,31.079922877688062
392,5,46.6,9.0,23.445918367346934,7.805007486571796,0.6584221624417307,1.0,0.2903161133365202,autoMPG6.csv,9,4,5,9,100,2020,48.749229422248256
392,5,46.6,9.0,23.445918367346934,7.805007486571796,0.6584221624417307,1.0,0.2903161133365202,autoMPG6.csv,14,7,3,0,100,2021,22.963970499599718
392,5,46.6,9.0,23.445918367346934,7.805007486571796,0.6584221624417307,1.0,0.2903161133365202,autoMPG6.csv,10,2,8,8,200,2021,7.377488717326005
392,5,46.6,9.0,23.445918367346934,7.805007486571796,0.6584221624417307,1.0,0.2903161133365202,autoMPG6.csv,10,8,1,2,200,2021,22.065944559379336
392,5,46.6,9.0,23.445918367346934,7.805007486571796,0.6584221624417307,1.0,0.2903161133365202,autoMPG6.csv,10,9,9,6,1000,2021,2.802920166473344
392,5,46.6,9.0,23.445918367346934,7.805007486571796,0.6584221624417307,1.0,0.2903161133365202,autoMPG6.csv,8,1,4,9,200,2022,19.293757029996577
392,5,46.6,9.0,23.445918367346934,7.805007486571796,0.6584221624417307,1.0,0.2903161133365202,autoMPG6.csv,6,4,3,6,1000,2021,12.12359936452809
392,5,46.6,9.0,23.445918367346934,7.805007486571796,0.6584221624417307,1.0,0.2903161133365202,autoMPG6.csv,7,6,3,2,2000,2021,19.88364125227057
392,5,46.6,9.0,23.445918367346934,7.805007486571796,0.6584221624417307,1.0,0.2903161133365202,autoMPG6.csv,13,6,4,4,200,2022,6.545911420125696
392,5,46.6,9.0,23.445918367346934,7.805007486571796,0.6584221624417307,1.0,0.2903161133365202,autoMPG6.csv,12,8,9,6,100,2020,11.415728255495333
392,5,46.6,9.0,23.445918367346934,7.805007486571796,0.6584221624417307,1.0,0.2903161133365202,autoMPG6.csv,8,1,6,2,2000,2021,6.565080353064313
392,5,46.6,9.0,23.445918367346934,7.805007486571796,0.6584221624417307,1.0,0.2903161133365202,autoMPG6.csv,7,7,0,0,2000,2021,3.186291781637657
392,5,46.6,9.0,23.445918367346934,7.805007486571796,0.6584221624417307,1.0,0.2903161133365202,autoMPG6.csv,13,8,0,0,100,2022,15.803861864489033
392,5,46.6,9.0,23.445918367346934,7.805007486571796,0.6584221624417307,1.0,0.2903161133365202,autoMPG6.csv,11,2,0,0,2000,2021,7.114650297931187
392,5,46.6,9.0,23.445918367346934,7.805007486571796,0.6584221624417307,1.0,0.2903161133365202,autoMPG6.csv,6,9,9,6,100,2022,10.10980164665733
392,5,46.6,9.0,23.445918367346934,7.805007486571796,0.6584221624417307,1.0,0.2903161133365202,autoMPG6.csv,8,0,0,0,1000,2021,3.121995304344961
392,5,46.6,9.0,23.445918367346934,7.805007486571796,0.6584221624417307,1.0,0.2903161133365202,autoMPG6.csv,11,1,2,3,1000,2021,7.800390822145138
392,5,46.6,9.0,23.445918367346934,7.805007486571796,0.6584221624417307,1.0,0.2903161133365202,autoMPG6.csv,6,4,2,1,2000,2020,6.540509967352641
392,5,46.6,9.0,23.445918367346934,7.805007486571796,0.6584221624417307,1.0,0.2903161133365202,autoMPG6.csv,13,0,0,0,1000,2020,24.689304598832386
392,5,46.6,9.0,23.445918367346934,7.805007486571796,0.6584221624417307,1.0,0.2903161133365202,autoMPG6.csv,11,6,5,2,1000,2022,24.364685946556403
392,5,46.6,9.0,23.445918367346934,7.805007486571796,0.6584221624417307,1.0,0.2903161133365202,autoMPG6.csv,6,3,0,0,100,2020,68.97849557846195
392,5,46.6,9.0,23.445918367346934,7.805007486571796,0.6584221624417307,1.0,0.2903161133365202,autoMPG6.csv,5,7,1,6,100,2022,23.572357068132657
392,5,46.6,9.0,23.445918367346934,7.805007486571796,0.6584221624417307,1.0,0.2903161133365202,autoMPG6.csv,7,7,2,1,200,2020,6.627387848474965
392,5,46.6,9.0,23.445918367346934,7.805007486571796,0.6584221624417307,1.0,0.2903161133365202,autoMPG6.csv,10,0,0,0,100,2022,39.84258026046861
392,5,46.6,9.0,23.445918367346934,7.805007486571796,0.6584221624417307,1.0,0.2903161133365202,autoMPG6.csv,13,8,7,5,1000,2021,8.90572098977123
392,5,46.6,9.0,23.445918367346934,7.805007486571796,0.6584221624417307,1.0,0.2903161133365202,autoMPG6.csv,14,1,2,5,100,2020,23.423895207591883
392,5,46.6,9.0,23.445918367346934,7.805007486571796,0.6584221624417307,1.0,0.2903161133365202,autoMPG6.csv,10,4,7,6,200,2020,23.64571500105265
392,5,46.6,9.0,23.445918367346934,7.805007486571796,0.6584221624417307,1.0,0.2903161133365202,autoMPG6.csv,11,4,0,0,2000,2020,2.8587894966922187
392,5,46.6,9.0,23.445918367346934,7.805007486571796,0.6584221624417307,1.0,0.2903161133365202,autoMPG6.csv,12,7,3,5,1000,2021,14.291547197854666
392,5,46.6,9.0,23.445918367346934,7.805007486571796,0.6584221624417307,1.0,0.2903161133365202,autoMPG6.csv,11,9,7,2,100,2022,23.642768308797827
392,5,46.6,9.0,23.445918367346934,7.805007486571796,0.6584221624417307,1.0,0.2903161133365202,autoMPG6.csv,14,2,0,0,100,2021,24.966356333728008
392,5,46.6,9.0,23.445918367346934,7.805007486571796,0.6584221624417307,1.0,0.2903161133365202,autoMPG6.csv,8,2,7,9,100,2020,11.052866759313071
392,5,46.6,9.0,23.445918367346934,7.805007486571796,0.6584221624417307,1.0,0.2903161133365202,autoMPG6.csv,8,6,1,2,200,2022,23.854045439014595
392,5,46.6,9.0,23.445918367346934,7.805007486571796,0.6584221624417307,1.0,0.2903161133365202,autoMPG6.csv,14,3,2,9,2000,2022,6.565564186434996
392,5,46.6,9.0,23.445918367346934,7.805007486571796,0.6584221624417307,1.0,0.2903161133365202,autoMPG6.csv,8,9,2,7,100,2021,7.611352303452553
392,5,46.6,9.0,23.445918367346934,7.805007486571796,0.6584221624417307,1.0,0.2903161133365202,autoMPG6.csv,10,7,9,6,100,2021,23.422952045403456
392,5,46.6,9.0,23.445918367346934,7.805007486571796,0.6584221624417307,1.0,0.2903161133365202,autoMPG6.csv,7,4,4,3,1000,2020,10.220193964449036
392,5,46.6,9.0,23.445918367346934,7.805007486571796,0.6584221624417307,1.0,0.2903161133365202,autoMPG6.csv,6,0,0,0,1000,2021,23.57939431610614
392,5,46.6,9.0,23.445918367346934,7.805007486571796,0.6584221624417307,1.0,0.2903161133365202,autoMPG6.csv,13,0,0,0,100,2020,24.689304598832386
392,5,46.6,9.0,23.445918367346934,7.805007486571796,0.6584221624417307,1.0,0.2903161133365202,autoMPG6.csv,10,7,6,4,200,2021,23.80130174655169
392,5,46.6,9.0,23.445918367346934,7.805007486571796,0.6584221624417307,1.0,0.2903161133365202,autoMPG6.csv,13,0,0,0,200,2022,15.816628561764173
392,5,46.6,9.0,23.445918367346934,7.805007486571796,0.6584221624417307,1.0,0.2903161133365202,autoMPG6.csv,9,7,6,7,1000,2020,7.713959922216451
392,5,46.6,9.0,23.445918367346934,7.805007486571796,0.6584221624417307,1.0,0.2903161133365202,autoMPG6.csv,7,2,1,3,2000,2020,6.541411018616709
392,5,46.6,9.0,23.445918367346934,7.805007486571796,0.6584221624417307,1.0,0.2903161133365202,autoMPG6.csv,8,5,4,4,200,2020,11.693204526716986
392,5,46.6,9.0,23.445918367346934,7.805007486571796,0.6584221624417307,1.0,0.2903161133365202,autoMPG6.csv,12,2,1,0,1000,2021,9.38714522864566
392,5,46.6,9.0,23.445918367346934,7.805007486571796,0.6584221624417307,1.0,0.2903161133365202,autoMPG6.csv,10,2,7,8,100,2021,26.824580533071707
392,5,46.6,9.0,23.445918367346934,7.805007486571796,0.6584221624417307,1.0,0.2903161133365202,autoMPG6.csv,12,2,1,2,100,2020,22.53663381519854
392,5,46.6,9.0,23.445918367346934,7.805007486571796,0.6584221624417307,1.0,0.2903161133365202,autoMPG6.csv,9,8,4,3,100,2021,5.498945377177878
392,5,46.6,9.0,23.445918367346934,7.805007486571796,0.6584221624417307,1.0,0.2903161133365202,autoMPG6.csv,6,4,9,8,200,2021,7.891513011133597
392,5,46.6,9.0,23.445918367346934,7.805007486571796,0.6584221624417307,1.0,0.2903161133365202,autoMPG6.csv,9,2,3,7,2000,2021,2.4525311717302984
392,5,46.6,9.0,23.445918367346934,7.805007486571796,0.6584221624417307,1.0,0.2903161133365202,autoMPG6.csv,12,5,7,9,200,2022,4.228126697565033
392,5,46.6,9.0,23.445918367346934,7.805007486571796,0.6584221624417307,1.0,0.2903161133365202,autoMPG6.csv,7,3,0,0,100,2022,516.0362777075387
337,16,6100.0,109.0,1248.5281899109793,1240.0133087589795,0.3531090966030088,1.0,0.0043570969022918345,baseball.csv,9,4,2,8,200,2021,718.8223663428774
337,16,6100.0,109.0,1248.5281899109793,1240.0133087589795,0.3531090966030088,1.0,0.0043570969022918345,baseball.csv,14,3,7,9,200,2022,706.7677593926663
337,16,6100.0,109.0,1248.5281899109793,1240.0133087589795,0.3531090966030088,1.0,0.0043570969022918345,baseball.csv,12,5,2,6,200,2020,1245.4931803295322
337,16,6100.0,109.0,1248.5281899109793,1240.0133087589795,0.3531090966030088,1.0,0.0043570969022918345,baseball.csv,7,9,4,4,2000,2022,622.2864263854153
337,16,6100.0,109.0,1248.5281899109793,1240.0133087589795,0.3531090966030088,1.0,0.0043570969022918345,baseball.csv,13,0,0,0,100,2020,972.3665105857906
337,16,6100.0,109.0,1248.5281899109793,1240.0133087589795,0.3531090966030088,1.0,0.0043570969022918345,baseball.csv,14,2,9,8,200,2021,1244.1019858050079
337,16,6100.0,109.0,1248.5281899109793,1240.0133087589795,0.3531090966030088,1.0,0.0043570969022918345,baseball.csv,14,1,4,9,1000,2021,997.1507995612035
337,16,6100.0,109.0,1248.5281899109793,1240.0133087589795,0.3531090966030088,1.0,0.0043570969022918345,baseball.csv,13,8,6,4,2000,2021,597.0560741924664
337,16,6100.0,109.0,1248.5281899109793,1240.0133087589795,0.3531090966030088,1.0,0.0043570969022918345,baseball.csv,6,0,0,0,2000,2022,648.1127942921531
337,16,6100.0,109.0,1248.5281899109793,1240.0133087589795,0.3531090966030088,1.0,0.0043570969022918345,baseball.csv,8,4,2,9,2000,2020,628.919427849127
337,16,6100.0,109.0,1248.5281899109793,1240.0133087589795,0.3531090966030088,1.0,0.0043570969022918345,baseball.csv,8,2,8,6,2000,2020,624.0722910990953
337,16,6100.0,109.0,1248.5281899109793,1240.0133087589795,0.3531090966030088,1.0,0.0043570969022918345,baseball.csv,11,8,8,1,2000,2020,1243.4128795898728
337,16,6100.0,109.0,1248.5281899109793,1240.0133087589795,0.3531090966030088,1.0,0.0043570969022918345,baseball.csv,13,2,2,4,100,2021,1248.0343660071983
337,16,6100.0,109.0,1248.5281899109793,1240.0133087589795,0.3531090966030088,1.0,0.0043570969022918345,baseball.csv,6,2,0,0,1000,2022,666.8481618039754
337,16,6100.0,109.0,1248.5281899109793,1240.0133087589795,0.3531090966030088,1.0,0.0043570969022918345,baseball.csv,11,0,0,0,200,2020,792.7229569830755
337,16,6100.0,109.0,1248.5281899109793,1240.0133087589795,0.3531090966030088,1.0,0.0043570969022918345,baseball.csv,10,8,3,7,2000,2021,598.9694481876032
337,16,6100.0,109.0,1248.5281899109793,1240.0133087589795,0.3531090966030088,1.0,0.0043570969022918345,baseball.csv,6,1,9,5,2000,2020,1242.5040110923726
337,16,6100.0,109.0,1248.5281899109793,1240.0133087589795,0.3531090966030088,1.0,0.0043570969022918345,baseball.csv,14,0,0,0,100,2021,869.4959435157177
337,16,6100.0,109.0,1248.5281899109793,1240.0133087589795,0.3531090966030088,1.0,0.0043570969022918345,baseball.csv,8,6,5,0,1000,2021,638.650321842211
337,16,6100.0,109.0,1248.5281899109793,1240.0133087589795,0.3531090966030088,1.0,0.0043570969022918345,baseball.csv,12,3,6,3,200,2022,707.4757190984108
337,16,6100.0,109.0,1248.5281899109793,1240.0133087589795,0.3531090966030088,1.0,0.0043570969022918345,baseball.csv,10,8,7,1,2000,2021,1242.013496037687
337,16,6100.0,109.0,1248.5281899109793,1240.0133087589795,0.3531090966030088,1.0,0.0043570969022918345,baseball.csv,6,2,3,3,2000,2022,621.6565380178894
337,16,6100.0,109.0,1248.5281899109793,1240.0133087589795,0.3531090966030088,1.0,0.0043570969022918345,baseball.csv,6,5,6,6,100,2022,718.4297083060067
337,16,6100.0,109.0,1248.5281899109793,1240.0133087589795,0.3531090966030088,1.0,0.0043570969022918345,baseball.csv,14,3,6,2,200,2020,1247.565291291457
337,16,6100.0,109.0,1248.5281899109793,1240.0133087589795,0.3531090966030088,1.0,0.0043570969022918345,baseball.csv,13,8,6,9,1000,2022,662.4876540776916
337,16,6100.0,109.0,1248.5281899109793,1240.0133087589795,0.3531090966030088,1.0,0.0043570969022918345,baseball.csv,9,8,9,1,100,2022,706.6866759607798
337,16,6100.0,109.0,1248.5281899109793,1240.0133087589795,0.3531090966030088,1.0,0.0043570969022918345,baseball.csv,10,3,8,8,1000,2021,630.9242153180146
337,16,6100.0,109.0,1248.5281899109793,1240.0133087589795,0.3531090966030088,1.0,0.0043570969022918345,baseball.csv,14,6,7,8,1000,2021,624.0804156807889
337,16,6100.0,109.0,1248.5281899109793,1240.0133087589795,0.3531090966030088,1.0,0.0043570969022918345,baseball.csv,8,6,3,9,200,2021,1089.2927119652995
337,16,6100.0,109.0,1248.5281899109793,1240.0133087589795,0.3531090966030088,1.0,0.0043570969022918345,baseball.csv,10,2,6,1,100,2022,1245.885952005322
337,16,6100.0,109.0,1248.5281899109793,1240.0133087589795,0.3531090966030088,1.0,0.0043570969022918345,baseball.csv,12,0,0,0,1000,2022,699.0605341045127
337,16,6100.0,109.0,1248.5281899109793,1240.0133087589795,0.3531090966030088,1.0,0.0043570969022918345,baseball.csv,8,4,4,8,100,2022,1244.7883944153332
337,16,6100.0,109.0,1248.5281899109793,1240.0133087589795,0.3531090966030088,1.0,0.0043570969022918345,baseball.csv,10,3,7,6,1000,2022,629.8032198214785
337,16,6100.0,109.0,1248.5281899109793,1240.0133087589795,0.3531090966030088,1.0,0.0043570969022918345,baseball.csv,7,4,3,5,200,2020,720.4813562096443
337,16,6100.0,109.0,1248.5281899109793,1240.0133087589795,0.3531090966030088,1.0,0.0043570969022918345,baseball.csv,8,9,4,5,100,2021,965.9787613642809
337,16,6100.0,109.0,1248.5281899109793,1240.0133087589795,0.3531090966030088,1.0,0.0043570969022918345,baseball.csv,8,4,3,8,200,2022,718.5138109891808
337,16,6100.0,109.0,1248.5281899109793,1240.0133087589795,0.3531090966030088,1.0,0.0043570969022918345,baseball.csv,11,6,5,2,2000,2021,1242.8305775994645
337,16,6100.0,109.0,1248.5281899109793,1240.0133087589795,0.3531090966030088,1.0,0.0043570969022918345,baseball.csv,10,9,8,1,200,2020,717.7075142770764
337,16,6100.0,109.0,1248.5281899109793,1240.0133087589795,0.3531090966030088,1.0,0.0043570969022918345,baseball.csv,10,7,7,3,1000,2020,630.4605326364033
337,16,6100.0,109.0,1248.5281899109793,1240.0133087589795,0.3531090966030088,1.0,0.0043570969022918345,baseball.csv,7,3,8,6,2000,2020,626.9402884747058
337,16,6100.0,109.0,1248.5281899109793,1240.0133087589795,0.3531090966030088,1.0,0.0043570969022918345,baseball.csv,8,9,9,9,100,2021,732.1556109660444
337,16,6100.0,109.0,1248.5281899109793,1240.0133087589795,0.3531090966030088,1.0,0.0043570969022918345,baseball.csv,6,1,0,0,100,2020,1249.071049664221
337,16,6100.0,109.0,1248.5281899109793,1240.0133087589795,0.3531090966030088,1.0,0.0043570969022918345,baseball.csv,6,0,0,0,100,2021,1135.0901904636055
337,16,6100.0,109.0,1248.5281899109793,1240.0133087589795,0.3531090966030088,1.0,0.0043570969022918345,baseball.csv,8,2,5,0,200,2020,711.7223208926129
337,16,6100.0,109.0,1248.5281899109793,1240.0133087589795,0.3531090966030088,1.0,0.0043570969022918345,baseball.csv,5,0,0,0,2000,2020,670.3122511555008
337,16,6100.0,109.0,1248.5281899109793,1240.0133087589795,0.3531090966030088,1.0,0.0043570969022918345,baseball.csv,9,2,8,4,1000,2020,662.6297375538708
337,16,6100.0,109.0,1248.5281899109793,1240.0133087589795,0.3531090966030088,1.0,0.0043570969022918345,baseball.csv,13,5,1,0,100,2022,1248.3800630650562
337,16,6100.0,109.0,1248.5281899109793,1240.0133087589795,0.3531090966030088,1.0,0.0043570969022918345,baseball.csv,8,2,9,9,100,2020,826.804524197962
337,16,6100.0,109.0,1248.5281899109793,1240.0133087589795,0.3531090966030088,1.0,0.0043570969022918345,baseball.csv,7,1,5,8,1000,2021,955.4200856256564
337,16,6100.0,109.0,1248.5281899109793,1240.0133087589795,0.3531090966030088,1.0,0.0043570969022918345,baseball.csv,7,2,8,8,200,2022,714.3818140833771
337,16,6100.0,109.0,1248.5281899109793,1240.0133087589795,0.3531090966030088,1.0,0.0043570969022918345,baseball.csv,13,7,2,6,1000,2020,686.2638422339661
337,16,6100.0,109.0,1248.5281899109793,1240.0133087589795,0.3531090966030088,1.0,0.0043570969022918345,baseball.csv,14,6,3,1,1000,2022,620.7402758904279
337,16,6100.0,109.0,1248.5281899109793,1240.0133087589795,0.3531090966030088,1.0,0.0043570969022918345,baseball.csv,13,7,4,9,100,2022,723.7920141895902
337,16,6100.0,109.0,1248.5281899109793,1240.0133087589795,0.3531090966030088,1.0,0.0043570969022918345,baseball.csv,5,1,6,0,1000,2022,642.6809315827338
337,16,6100.0,109.0,1248.5281899109793,1240.0133087589795,0.3531090966030088,1.0,0.0043570969022918345,baseball.csv,14,6,2,9,100,2021,717.1308332837348
337,16,6100.0,109.0,1248.5281899109793,1240.0133087589795,0.3531090966030088,1.0,0.0043570969022918345,baseball.csv,8,2,0,0,1000,2020,688.3541719640637
337,16,6100.0,109.0,1248.5281899109793,1240.0133087589795,0.3531090966030088,1.0,0.0043570969022918345,baseball.csv,12,5,3,1,1000,2022,1246.5393925777382
337,16,6100.0,109.0,1248.5281899109793,1240.0133087589795,0.3531090966030088,1.0,0.0043570969022918345,baseball.csv,14,7,3,5,100,2022,748.6028307422426
337,16,6100.0,109.0,1248.5281899109793,1240.0133087589795,0.3531090966030088,1.0,0.0043570969022918345,baseball.csv,8,8,9,5,100,2022,717.5456157259899
337,16,6100.0,109.0,1248.5281899109793,1240.0133087589795,0.3531090966030088,1.0,0.0043570969022918345,baseball.csv,12,1,1,1,2000,2021,1244.4362982677726
337,16,6100.0,109.0,1248.5281899109793,1240.0133087589795,0.3531090966030088,1.0,0.0043570969022918345,baseball.csv,7,4,9,7,100,2022,698.15032214884
337,16,6100.0,109.0,1248.5281899109793,1240.0133087589795,0.3531090966030088,1.0,0.0043570969022918345,baseball.csv,14,3,4,5,2000,2021,653.9957638333691
337,16,6100.0,109.0,1248.5281899109793,1240.0133087589795,0.3531090966030088,1.0,0.0043570969022918345,baseball.csv,6,7,4,6,2000,2021,625.2701396917267
337,16,6100.0,109.0,1248.5281899109793,1240.0133087589795,0.3531090966030088,1.0,0.0043570969022918345,baseball.csv,6,7,1,5,100,2021,853.2206805903412
337,16,6100.0,109.0,1248.5281899109793,1240.0133087589795,0.3531090966030088,1.0,0.0043570969022918345,baseball.csv,7,5,3,6,2000,2021,639.0016877703713
337,16,6100.0,109.0,1248.5281899109793,1240.0133087589795,0.3531090966030088,1.0,0.0043570969022918345,baseball.csv,9,4,7,0,200,2021,715.5898979104395
337,16,6100.0,109.0,1248.5281899109793,1240.0133087589795,0.3531090966030088,1.0,0.0043570969022918345,baseball.csv,7,1,7,7,200,2022,721.1118740693237
337,16,6100.0,109.0,1248.5281899109793,1240.0133087589795,0.3531090966030088,1.0,0.0043570969022918345,baseball.csv,13,3,8,7,200,2020,722.3849133992429
337,16,6100.0,109.0,1248.5281899109793,1240.0133087589795,0.3531090966030088,1.0,0.0043570969022918345,baseball.csv,7,9,0,0,200,2022,716.0176990770578
337,16,6100.0,109.0,1248.5281899109793,1240.0133087589795,0.3531090966030088,1.0,0.0043570969022918345,baseball.csv,6,2,1,5,100,2021,1075.3738982195016
337,16,6100.0,109.0,1248.5281899109793,1240.0133087589795,0.3531090966030088,1.0,0.0043570969022918345,baseball.csv,7,3,5,4,100,2022,732.1362143853272
337,16,6100.0,109.0,1248.5281899109793,1240.0133087589795,0.3531090966030088,1.0,0.0043570969022918345,baseball.csv,9,5,6,9,2000,2021,624.2256820460207
337,16,6100.0,109.0,1248.5281899109793,1240.0133087589795,0.3531090966030088,1.0,0.0043570969022918345,baseball.csv,14,2,8,9,2000,2022,635.268692060992
337,16,6100.0,109.0,1248.5281899109793,1240.0133087589795,0.3531090966030088,1.0,0.0043570969022918345,baseball.csv,8,7,6,1,200,2021,714.0880828783422
337,16,6100.0,109.0,1248.5281899109793,1240.0133087589795,0.3531090966030088,1.0,0.0043570969022918345,baseball.csv,12,6,4,1,100,2021,848.7670793194557
337,16,6100.0,109.0,1248.5281899109793,1240.0133087589795,0.3531090966030088,1.0,0.0043570969022918345,baseball.csv,10,5,0,0,2000,2021,620.3308542572959
337,16,6100.0,109.0,1248.5281899109793,1240.0133087589795,0.3531090966030088,1.0,0.0043570969022918345,baseball.csv,9,1,2,9,100,2022,1245.925693738082
337,16,6100.0,109.0,1248.5281899109793,1240.0133087589795,0.3531090966030088,1.0,0.0043570969022918345,baseball.csv,6,8,1,7,100,2020,736.9178348955866
337,16,6100.0,109.0,1248.5281899109793,1240.0133087589795,0.3531090966030088,1.0,0.0043570969022918345,baseball.csv,7,7,0,0,100,2021,1018.8319433393157
337,16,6100.0,109.0,1248.5281899109793,1240.0133087589795,0.3531090966030088,1.0,0.0043570969022918345,baseball.csv,11,0,0,0,200,2021,811.6350486904039
337,16,6100.0,109.0,1248.5281899109793,1240.0133087589795,0.3531090966030088,1.0,0.0043570969022918345,baseball.csv,11,6,2,5,100,2021,779.6096868011766
337,16,6100.0,109.0,1248.5281899109793,1240.0133087589795,0.3531090966030088,1.0,0.0043570969022918345,baseball.csv,9,8,2,3,1000,2020,628.0485575154727
337,16,6100.0,109.0,1248.5281899109793,1240.0133087589795,0.3531090966030088,1.0,0.0043570969022918345,baseball.csv,13,0,0,0,100,2021,1037.9049181936925
337,16,6100.0,109.0,1248.5281899109793,1240.0133087589795,0.3531090966030088,1.0,0.0043570969022918345,baseball.csv,6,9,2,1,200,2022,1245.5778485906706
337,16,6100.0,109.0,1248.5281899109793,1240.0133087589795,0.3531090966030088,1.0,0.0043570969022918345,baseball.csv,7,6,3,5,2000,2021,629.517230731303
337,16,6100.0,109.0,1248.5281899109793,1240.0133087589795,0.3531090966030088,1.0,0.0043570969022918345,baseball.csv,11,8,8,1,200,2021,1246.5520203765545
337,16,6100.0,109.0,1248.5281899109793,1240.0133087589795,0.3531090966030088,1.0,0.0043570969022918345,baseball.csv,5,9,5,3,100,2021,1225.7118459973738
337,16,6100.0,109.0,1248.5281899109793,1240.0133087589795,0.3531090966030088,1.0,0.0043570969022918345,baseball.csv,6,8,3,5,2000,2022,616.9724257953928
337,16,6100.0,109.0,1248.5281899109793,1240.0133087589795,0.3531090966030088,1.0,0.0043570969022918345,baseball.csv,12,0,0,0,100,2021,1028.867644853029
337,16,6100.0,109.0,1248.5281899109793,1240.0133087589795,0.3531090966030088,1.0,0.0043570969022918345,baseball.csv,7,0,0,0,2000,2020,642.2247307001545
337,16,6100.0,109.0,1248.5281899109793,1240.0133087589795,0.3531090966030088,1.0,0.0043570969022918345,baseball.csv,5,6,5,0,100,2022,1015.8531030946444
337,16,6100.0,109.0,1248.5281899109793,1240.0133087589795,0.3531090966030088,1.0,0.0043570969022918345,baseball.csv,12,0,0,0,100,2021,1028.867644853029
337,16,6100.0,109.0,1248.5281899109793,1240.0133087589795,0.3531090966030088,1.0,0.0043570969022918345,baseball.csv,8,3,7,3,200,2021,904.6959873630665
